playerName,age,hometown,college,team,number,height,weight,experience,id
"Tanney, Alex",29.0,"Dunlap , IL",Monmouth (Ill.),Tennessee Titans,11,193.04,99.79,2nd season,alextanney/2534870
"Martin, Sam",27.0,"Peachtree City , GA",Appalachian State,Detroit Lions,6,185.42,95.71,5th season,sammartin/2541311
"Anderson, C.J.",26.0,"Richmond , CA",California,Denver Broncos,22,172.72,101.6,5th season,c.j.anderson/2540269
"Pullard, Hayes",25.0,"Los Angeles , CA",USC,Jacksonville Jaguars,52,182.88,105.69,3rd season,hayespullard/2552313
"Clark, Frank",23.0,"Bakersfield , CA",Michigan,Seattle Seahawks,55,190.5,117.93,3rd season,frankclark/2552629
"Toilolo, Levine",25.0,"San Diego , CA",Stanford,Atlanta Falcons,80,203.2,120.2,5th season,levinetoilolo/2540203
"Johnson, Anthony",24.0,"Baton Rouge , LA",LSU,New York Jets,75,187.96,133.81,3rd season,anthonyjohnson/2550489
"Burkhead, Rex",26.0,"Lexington , KY",Nebraska,New England Patriots,34,177.8,95.25,5th season,rexburkhead/2539265
"Spruce, Nelson",24.0,"Venice Beach , CA",Colorado,Los Angeles Rams,86,185.42,92.99,2nd season,nelsonspruce/2556686
"Doyle, Jack",27.0,"Indianapolis , IN",Western Kentucky,Indianapolis Colts,84,198.12,121.11,5th season,jackdoyle/2540232
"Jackson, Tyson",31.0,"New Orleans , LA",LSU,Atlanta Falcons,94,193.04,134.26,9th season,tysonjackson/71341
"Hart, Taylor",26.0,"Beaverton , OR",Oregon,Philadelphia Eagles,77,198.12,127.46,4th season,taylorhart/2543747
"Ferguson, Josh",24.0,"Bolingbrook , IL",Illinois,Indianapolis Colts,34,177.8,90.72,2nd season,joshferguson/2556411
"Kelley, Rob",24.0,"New Orleans , LA",Tulane,Washington Redskins,32,182.88,103.42,2nd season,robkelley/2556414
"Petty, Bryce",26.0,"Thomaston , GA",Baylor,New York Jets,9,190.5,104.33,3rd season,brycepetty/2552369
"Thomas, Earl",28.0,"Orange , TX",Texas,Seattle Seahawks,29,177.8,91.63,8th season,earlthomas/2508080
"McFadden, Darren",29.0,"Little Rock , AR",Arkansas,Dallas Cowboys,20,185.42,99.79,9th season,darrenmcfadden/284
"Butler, Donald",28.0,"Sacramento , CA",Washington,Miami Dolphins,56,185.42,109.77,8th season,donaldbutler/496903
"Keo, Shiloh",29.0,"Bothell , WA",Idaho,New Orleans Saints,49,180.34,94.35,6th season,shilohkeo/2495188
"Hanna, James",27.0,"Lakewood , OH",Oklahoma,Dallas Cowboys,84,193.04,117.93,6th season,jameshanna/2533028
"Marlowe, Dean",24.0,"Piscataway , NJ",James Madison,Carolina Panthers,29,185.42,95.25,3rd season,deanmarlowe/2553562
"Brown, Jamon",24.0,"Fort Knox , KY",Louisville,Los Angeles Rams,68,193.04,146.51,3rd season,jamonbrown/2552340
"Easley, Dominique",25.0,"Staten Island , NY",Florida,Los Angeles Rams,91,187.96,129.27,4th season,dominiqueeasley/2543487
"Price, Norman",22.0,"Vicksburg , MS",Southern Mississippi,San Francisco 49ers,63,193.04,141.07,1st season,normanprice/2556658
"Davis, Sean",23.0,"Washington , DC",Maryland,Pittsburgh Steelers,28,185.42,91.63,2nd season,seandavis/2555386
"Miller, Roy",29.0,"Fort Lewis , WA",Texas,Jacksonville Jaguars,97,187.96,144.24,9th season,roymiller/79611
"Alford, Robert",28.0,"Hammond , LA",Southeastern Louisiana,Atlanta Falcons,23,177.8,84.37,5th season,robertalford/2539653
"Marquez, Bradley",24.0,"Odessa , TX",Texas Tech,Los Angeles Rams,15,177.8,88.9,3rd season,bradleymarquez/2553725
"Flowers, Trey",23.0,"Huntsville , AL",Arkansas,New England Patriots,98,187.96,120.2,3rd season,treyflowers/2552278
"Nelson, Kyle",30.0,"Norman , OK",New Mexico State,San Francisco 49ers,86,187.96,108.86,6th season,kylenelson/2530722
"Carter, Alex",22.0,"Fairfax , VA",Stanford,Detroit Lions,33,182.88,89.81,1st season,alexcarter/2552587
"DeCastro, David",27.0,"Kirkland , WA",Stanford,Pittsburgh Steelers,66,195.58,143.34,6th season,daviddecastro/2533043
"Kaser, Drew",24.0,"Toledo , OH",Texas A&M,Los Angeles Chargers,8,187.96,93.44,2nd season,drewkaser/2555151
"Dillon, K.J.",24.0,"Orlando , FL",West Virginia,Houston Texans,36,182.88,90.72,2nd season,k.j.dillon/2555372
"Howard, Austin",30.0,"Davenport , IA",Northern Iowa,Oakland Raiders,77,200.66,149.69,8th season,austinhoward/2507871
"Breaux, Delvin",27.0,"New Orleans , LA",LSU,New Orleans Saints,40,185.42,88.9,3rd season,delvinbreaux/2552615
"Tinker, Carson",27.0,"Decatur , AL",Alabama,Jacksonville Jaguars,46,182.88,108.41,5th season,carsontinker/2540023
"Shell, Brandon",25.0,"Goose Creek , SC",South Carolina,New York Jets,72,195.58,146.96,2nd season,brandonshell/2555193
"Bernard, Giovani",25.0,"West Palm Beach , FL",North Carolina,Cincinnati Bengals,25,175.26,92.99,5th season,giovanibernard/2540156
"Gause, Quentin",24.0,"Rochester , NY",Rutgers,Denver Broncos,49,182.88,110.22,1st season,quentingause/2556738
"Rubin, Ahtyba",30.0,"Fort Belvoir , VA",Iowa State,Seattle Seahawks,77,187.96,140.61,10th season,ahtybarubin/1344
"Mills, Jordan",26.0,"Thibodaux , LA",Louisiana Tech,Buffalo Bills,79,195.58,143.34,5th season,jordanmills/2540229
"Turner, Paul",24.0,"West Monroe , LA",Louisiana Tech,Philadelphia Eagles,19,177.8,87.54,2nd season,paulturner/2556785
"Brockers, Michael",26.0,"Houston , TX",LSU,Los Angeles Rams,90,195.58,147.87,6th season,michaelbrockers/2533050
"Kline, Josh",27.0,"Hoffman Estates , IL",Kent State,Tennessee Titans,64,190.5,136.08,5th season,joshkline/2541142
"Supernaw, Phillip",27.0,"Hermitage , TN",Ouachita Baptist,Tennessee Titans,89,195.58,112.49,4th season,phillipsupernaw/2535535
"Stephen, Shamar",26.0,"Westbury , NY",Connecticut,Minnesota Vikings,93,195.58,140.61,4th season,shamarstephen/2543706
"Iloka, George",27.0,"Houston , TX",Boise State,Cincinnati Bengals,43,193.04,102.06,6th season,georgeiloka/2532869
"Green, Aaron",24.0,"San Antonio , TX",Texas Christian,Los Angeles Rams,36,180.34,91.17,1st season,aarongreen/2556541
"Gunter, Rodney",25.0,"Lake Hamilton , FL",Delaware State,Arizona Cardinals,95,195.58,138.35,3rd season,rodneygunter/2553437
"Weatherly, Stephen",23.0,"Austell , GA",Vanderbilt,Minnesota Vikings,91,195.58,120.2,2nd season,stephenweatherly/2555529
"Dunlap, King",31.0,"Nashville , TN",Auburn,Los Angeles Chargers,77,205.74,149.69,10th season,kingdunlap/2507498
"Pierre-Paul, Jason",28.0,"Deerfield Beach , FL",South Florida,New York Giants,90,195.58,126.1,8th season,jasonpierre-paul/496843
"Grant, Jakeem",24.0,"Athens , TX",Texas Tech,Miami Dolphins,19,170.18,78.02,2nd season,jakeemgrant/2556190
"Ross, Jeremy",29.0,"San Diego , CA",California,Arizona Cardinals,16,182.88,97.52,5th season,jeremyross/2530598
"Allen, Keenan",25.0,"Greensboro , NC",California,Los Angeles Chargers,13,187.96,95.71,5th season,keenanallen/2540154
"Butler, Brice",27.0,"Norcross , GA",San Diego State,Dallas Cowboys,19,190.5,97.52,5th season,bricebutler/2541388
"Morstead, Thomas",31.0,"Houston , TX",Southern Methodist,New Orleans Saints,6,193.04,106.59,9th season,thomasmorstead/71407
"Ayers, DeMarcus",22.0,"Dallas , TX",Houston,Pittsburgh Steelers,15,177.8,86.18,1st season,demarcusayers/2555465
"Johnson, Austin",27.0,"Madison , MS",Tennessee,Tampa Bay Buccaneers,46,187.96,108.86,3rd season,austinjohnson/2534437
"Houston-Carson, DeAndre",24.0,"Erie , PA",William & Mary,Chicago Bears,36,185.42,92.08,2nd season,deandrehouston-carson/2555381
"Hyder, Kerry",26.0,"Austin , TX",Texas Tech,Detroit Lions,61,187.96,122.47,2nd season,kerryhyder/2550433
"Cox, Morgan",31.0,"Collierville , TN",Tennessee,Baltimore Ravens,46,193.04,105.69,8th season,morgancox/2508008
"Waddle, LaAdrian",25.0,"College Station , TX",Texas Tech,New England Patriots,68,198.12,142.88,5th season,laadrianwaddle/2539324
"Ash, Richard",24.0,"Hendersonville , NC",Western Michigan,Dallas Cowboys,76,190.5,151.05,1st season,richardash/2553862
"Nortman, Brad",27.0,"St. Francis , WI",Wisconsin,Jacksonville Jaguars,3,187.96,98.88,6th season,bradnortman/2532921
"Stocker, Luke",28.0,"Lexington , KY",Tennessee,Tampa Bay Buccaneers,88,195.58,114.76,7th season,lukestocker/2495234
"Sheppard, Kelvin",29.0,"Atlanta , GA",LSU,New York Giants,91,187.96,112.94,7th season,kelvinsheppard/2495229
"Douzable, Leger",31.0,"Tampa , FL",Central Florida,Buffalo Bills,91,193.04,128.82,8th season,legerdouzable/2507373
"Rey, Vincent",29.0,"Brooklyn , NY",Duke,Cincinnati Bengals,57,182.88,113.4,7th season,vincentrey/2507843
"McEvoy, Tanner",24.0,"Pomona , NJ",Wisconsin,Seattle Seahawks,19,198.12,104.33,2nd season,tannermcevoy/2556612
"Yeldon, T.J.",23.0,"Daphne , AL",Alabama,Jacksonville Jaguars,24,185.42,101.15,3rd season,t.j.yeldon/2552471
"Britt, Justin",26.0,"Fort Campbell , KY",Missouri,Seattle Seahawks,68,198.12,142.88,4th season,justinbritt/2550135
"Bryant, Desmond",31.0,"Shorewood , IL",Harvard,Cleveland Browns,92,198.12,140.61,8th season,desmondbryant/2507568
"Gilberry, Wallace",32.0,"Spanish Fort , AL",Alabama,Cincinnati Bengals,95,187.96,122.47,10th season,wallacegilberry/1332
"O'Shaughnessy, James",25.0,"Naperville , IL",Illinois State,New England Patriots,88,193.04,111.13,3rd season,jameso'shaughnessy/2553318
"Alexander, Vadal",23.0,"New Orleans , LA",LSU,Oakland Raiders,74,195.58,147.87,2nd season,vadalalexander/2555146
"Davis, Vontae",29.0,"Washington , DC",Illinois,Indianapolis Colts,21,180.34,93.89,9th season,vontaedavis/79901
"Jackson, Branden",24.0,"McKeesport , PA",Texas Tech,Oakland Raiders,98,193.04,121.56,1st season,brandenjackson/2556880
"Goodson, B.J.",24.0,"Lamar , SC",Clemson,New York Giants,93,182.88,109.77,2nd season,b.j.goodson/2555522
"Wheeler, Philip",32.0,"Columbus , GA",Georgia Tech,Atlanta Falcons,41,187.96,111.13,10th season,philipwheeler/330
"Donnell, Larry",28.0,"Midland City , AL",Grambling State,New York Giants,84,198.12,120.2,5th season,larrydonnell/2537933
"Bitonio, Joel",25.0,"San Pedro , CA",Nevada,Cleveland Browns,75,193.04,138.35,4th season,joelbitonio/2543737
"Sims, Eugene",31.0,"Mt. Olive , MS",West Texas A&M,Los Angeles Rams,97,198.12,122.02,8th season,eugenesims/1037852
"Driskel, Jeff",24.0,"Oviedo , FL",Louisiana Tech,Cincinnati Bengals,6,193.04,104.78,2nd season,jeffdriskel/2555262
"Kirkpatrick, Dre",27.0,"Gadsden , AL",Alabama,Cincinnati Bengals,27,187.96,83.91,6th season,drekirkpatrick/2533060
"Brothers, Kentrell",24.0,"Guthrie , OK",Missouri,Minnesota Vikings,40,185.42,109.77,2nd season,kentrellbrothers/2555168
"Hill, Tyreek",23.0,"Lauderhill , FL",West Alabama,Kansas City Chiefs,10,177.8,83.91,2nd season,tyreekhill/2556214
"Jones, Chris",27.0,"Rome , GA",Carson-Newman,Dallas Cowboys,6,182.88,92.99,6th season,chrisjones/2539987
"Short, Kawann",28.0,"East Chicago , IN",Purdue,Carolina Panthers,99,190.5,142.88,5th season,kawannshort/2539296
"Tate, Golden",28.0,"Nashville , TN",Notre Dame,Detroit Lions,15,177.8,89.36,8th season,goldentate/497326
"Douglas, Harry",32.0,"Tampa , FL",Louisville,Tennessee Titans,83,182.88,83.01,10th season,harrydouglas/222
"White, Kevin",24.0,"Plainfield , NJ",West Virginia,Chicago Bears,13,190.5,97.98,3rd season,kevinwhite/2553432
"Apple, Eli",21.0,"Philadelphia , PA",Ohio State,New York Giants,24,185.42,90.26,2nd season,eliapple/2555277
"Kelce, Jason",29.0,"Cleveland , OH",Cincinnati,Philadelphia Eagles,62,190.5,133.81,7th season,jasonkelce/2495298
"Byard, Kevin",23.0,"Philadephia , PA",Middle Tennessee State,Tennessee Titans,31,180.34,96.16,2nd season,kevinbyard/2555158
"Adams, Tyrell",25.0,"Atlanta , GA",West Georgia,Oakland Raiders,58,187.96,103.42,2nd season,tyrelladams/2553898
"McKelvin, Leodis",31.0,"Waycross , GA",Troy,Philadelphia Eagles,21,177.8,83.91,10th season,leodismckelvin/1298
"Anderson, Henry",25.0,"Atlanta , GA",Stanford,Indianapolis Colts,96,198.12,136.08,3rd season,henryanderson/2552272
"Collins, Jalen",24.0,"Kansas City , MO",LSU,Atlanta Falcons,32,185.42,92.08,3rd season,jalencollins/2552573
"Talib, Aqib",31.0,"Cleveland , OH",Kansas,Denver Broncos,21,185.42,92.99,10th season,aqibtalib/1302
"Unger, Max",31.0,"Kailua Kona , HI",Oregon,New Orleans Saints,60,195.58,138.35,9th season,maxunger/71493
"Wilds, Brandon",23.0,"Chapin , SC",South Carolina,New York Jets,34,182.88,99.79,1st season,brandonwilds/2556454
"Hoomanawanui, Michael",28.0,"Normal , IL",Illinois,New Orleans Saints,84,193.04,120.2,8th season,michaelhoomanawanui/497246
"Anderson, Stephen",24.0,"San Jose , CA",California,Houston Texans,89,187.96,104.33,2nd season,stephenanderson/2556463
"Mallett, Ryan",29.0,"Batesville , AR",Arkansas,Baltimore Ravens,15,198.12,113.4,7th season,ryanmallett/2495443
"Trufant, Desmond",26.0,"Tacoma , WA",Washington,Atlanta Falcons,21,182.88,86.18,5th season,desmondtrufant/2539334
"Randolph, Brian",24.0,"Marietta , GA",Tennessee,Los Angeles Rams,43,182.88,89.81,2nd season,brianrandolph/2556659
"Irving, David",23.0,"San Diego , CA",Iowa State,Dallas Cowboys,95,200.66,123.83,3rd season,davidirving/2553805
"Christian, Marqui",22.0,"Houston , TX",Midwestern State,Los Angeles Rams,41,180.34,88.9,2nd season,marquichristian/2556277
"Pleasant, Eddie",28.0,"Compton , CA",Oregon,Houston Texans,35,177.8,90.72,5th season,eddiepleasant/2532928
"Kerley, Jeremy",28.0,"Austin , TX",Texas Christian,San Francisco 49ers,17,175.26,85.28,7th season,jeremykerley/2495189
"Pruitt, MyCole",25.0,"South Bend , IN",Southern Illinois,Chicago Bears,80,187.96,117.03,3rd season,mycolepruitt/2552401
"Wilson, Albert",24.0,"Fort Pierce , FL",Georgia State,Kansas City Chiefs,12,175.26,90.72,4th season,albertwilson/2550272
"Vereen, Shane",28.0,"Valencia , CA",California,New York Giants,34,177.8,92.99,7th season,shanevereen/2495473
"Kennard, Devon",25.0,"Tempe , AZ",USC,New York Giants,59,190.5,113.85,4th season,devonkennard/2543869
"Misi, Koa",30.0,"Santa Rosa , CA",Utah,Miami Dolphins,55,190.5,116.12,8th season,koamisi/496820
"Bates, Houston",26.0,"Pineville , LA",Louisiana Tech,Washington Redskins,96,190.5,114.31,3rd season,houstonbates/2553915
"Johnson, Josh",31.0,"Oakland , CA",San Diego,New York Giants,8,190.5,97.52,7th season,joshjohnson/264
"Greco, John",32.0,"Ravenna , OH",Toledo,Cleveland Browns,77,193.04,144.24,10th season,johngreco/238
"Gotsis, Adam",24.0,"Melbourne , Victoria",Georgia Tech,Denver Broncos,99,193.04,130.18,2nd season,adamgotsis/2555502
"Jones, Landry",28.0,"Artesia , NM",Oklahoma,Pittsburgh Steelers,3,193.04,102.06,5th season,landryjones/2539287
"Goff, Jared",22.0,"San Rafael , CA",California,Los Angeles Rams,16,193.04,97.52,2nd season,jaredgoff/2555334
"Peterson, Patrick",26.0,"Fort Lauderdale , FL",LSU,Arizona Cardinals,21,185.42,92.08,7th season,patrickpeterson/2495504
"Conte, Chris",28.0,"Los Angeles , CA",California,Tampa Bay Buccaneers,23,187.96,92.08,7th season,chrisconte/2495272
"LaDouceur, L.P.",36.0,"Montreal , Quebec",California,Dallas Cowboys,91,195.58,116.12,13th season,l.p.ladouceur/2506282
"Huff, Josh",25.0,"Port Aransas , TX",Oregon,Tampa Bay Buccaneers,15,180.34,93.44,4th season,joshhuff/2543746
"Smallwood, Wendell",23.0,"Wilmington , DE",West Virginia,Philadelphia Eagles,28,177.8,94.35,2nd season,wendellsmallwood/2555461
"Donald, Aaron",26.0,"Pittsburgh , PA",Pittsburgh,Los Angeles Rams,99,185.42,129.27,4th season,aarondonald/2543485
"Meeks, Jonathan",27.0,"Rock Hill , SC",Clemson,Buffalo Bills,36,182.88,94.8,4th season,jonathanmeeks/2541309
"Odighizuwa, Owa",25.0,"Columbus , OH",UCLA,New York Giants,58,190.5,122.47,3rd season,owaodighizuwa/2552275
"Louis, Ricardo",23.0,"Miami , FL",Auburn,Cleveland Browns,80,187.96,97.52,2nd season,ricardolouis/2555473
"Day, Sheldon",22.0,"Indianapolis , IN",Notre Dame,Jacksonville Jaguars,92,185.42,129.27,2nd season,sheldonday/2555241
"Whitner, Donte",31.0,"Cleveland , OH",Ohio State,Washington Redskins,39,177.8,94.35,12th season,dontewhitner/2495988
"Boyle, Nick",24.0,"Sussex , NJ",Delaware,Baltimore Ravens,86,193.04,117.93,3rd season,nickboyle/2552402
"Smith, Tevaun",24.0,"Toronto , Ontario",Iowa,Indianapolis Colts,17,187.96,92.99,1st season,tevaunsmith/2556399
"Heath, Jeff",26.0,"Warren , MI",Saginaw Valley State,Dallas Cowboys,38,185.42,96.16,5th season,jeffheath/2541832
"Marshall, Jalin",21.0,"Middletown , OH",Ohio State,New York Jets,89,177.8,90.72,2nd season,jalinmarshall/2556606
"McCarron, AJ",26.0,"Mobile , AL",Alabama,Cincinnati Bengals,5,190.5,99.79,3rd season,ajmccarron/2543497
"Braverman, Daniel",23.0,"Miami , FL",Western Michigan,Chicago Bears,83,177.8,83.91,1st season,danielbraverman/2556144
"Murphy, Pace",23.0,"Houston , TX",Northwestern State-Louisiana,Los Angeles Rams,72,198.12,133.81,2nd season,pacemurphy/2556627
"Reid, Caraun",25.0,"Bronx , NY",Princeton,Los Angeles Chargers,91,187.96,135.17,4th season,caraunreid/2543748
"Donnal, Andrew",25.0,"Monclova , OH",Iowa,Los Angeles Rams,64,198.12,143.34,3rd season,andrewdonnal/2552352
"Brate, Cameron",25.0,"Naperville , IL",Harvard,Tampa Bay Buccaneers,84,195.58,106.59,3rd season,cameronbrate/2550656
"McDermott, Conor",24.0,"Nashville , TN",UCLA,New England Patriots,67,203.2,139.25,Rookie,conormcdermott/2557868
"Blackson, Angelo",24.0,"Townsend , DE",Auburn,Tennessee Titans,95,193.04,144.24,3rd season,angeloblackson/2552670
"Heath, Joel",23.0,"Cincinnati , OH",Michigan State,Houston Texans,93,195.58,136.08,2nd season,joelheath/2556551
"Zuerlein, Greg",29.0,"Lincoln , NE",Missouri Western State,Los Angeles Rams,4,182.88,88.9,6th season,gregzuerlein/2534797
"Rhodes, Luke",24.0,"Hollidaysburg , PA",William & Mary,Indianapolis Colts,46,187.96,109.77,1st season,lukerhodes/2556664
"Henne, Chad",31.0,"Wyomissing , PA",Michigan,Jacksonville Jaguars,7,190.5,99.34,10th season,chadhenne/252
"Ninkovich, Rob",33.0,"New Lenox , IL",Purdue,New England Patriots,50,187.96,117.93,12th season,robninkovich/2495920
"Thomas, Michael",27.0,"Houston , TX",Stanford,Miami Dolphins,31,180.34,87.54,5th season,michaelthomas/2535687
"Barrett, Shaquil",24.0,"Baltimore , MD",Colorado State,Denver Broncos,48,187.96,113.4,4th season,shaquilbarrett/2550541
"Houston, Lamarr",29.0,"San Francisco , CA",Texas,Chicago Bears,99,190.5,124.28,8th season,lamarrhouston/496794
"Long, Kyle",28.0,"Santa Monica , CA",Oregon,Chicago Bears,75,198.12,145.15,5th season,kylelong/2539933
"Bray, Quan",24.0,"La Grange , GA",Auburn,Indianapolis Colts,11,177.8,84.37,3rd season,quanbray/2553467
"Parks, Will",22.0,"Philadelphia , PA",Arizona,Denver Broncos,34,182.88,90.72,2nd season,willparks/2556278
"Garoppolo, Jimmy",25.0,"Franklin Park , IL",Eastern Illinois,New England Patriots,10,187.96,102.06,4th season,jimmygaroppolo/2543801
"Ivory, Chris",29.0,"Longview , TX",Tiffin University,Jacksonville Jaguars,33,182.88,101.6,8th season,chrisivory/2507999
"Middleton, Doug",23.0,"Beaufort , SC",Appalachian State,New York Jets,36,182.88,95.25,1st season,dougmiddleton/2556617
"Denney, John",38.0,"Denver , CO",Brigham Young,Miami Dolphins,92,195.58,109.77,13th season,johndenney/2506220
"McGrath, Sean",29.0,"Mundelein , IL",Henderson State,Los Angeles Chargers,84,195.58,117.48,3rd season,seanmcgrath/2535943
"Barr, Anthony",25.0,"South Bend , IN",UCLA,Minnesota Vikings,55,195.58,115.67,4th season,anthonybarr/2543459
"Green, Chaz",25.0,"Tampa , FL",Florida,Dallas Cowboys,79,195.58,136.08,3rd season,chazgreen/2552666
"Richburg, Weston",25.0,"Louisville , KY",Colorado State,New York Giants,70,190.5,135.17,4th season,westonrichburg/2543705
"Nicolas, Dadi",24.0,Port au Prince Haiti,Virginia Tech,Kansas City Chiefs,52,190.5,106.59,2nd season,dadinicolas/2555254
"Allen, Ryan",27.0,"Salem , OR",Louisiana Tech,New England Patriots,6,187.96,99.79,5th season,ryanallen/2539640
"Callahan, Joe",24.0,"Absecon , NJ",Wesley College,Green Bay Packers,6,185.42,97.98,2nd season,joecallahan/2556492
"Watt, Derek",24.0,"Waukesha , WI",Wisconsin,Los Angeles Chargers,34,187.96,106.14,2nd season,derekwatt/2555220
"Cameron, Jordan",28.0,"Los Angeles Co. , CA",USC,Miami Dolphins,84,195.58,120.2,7th season,jordancameron/2495267
"Clayborn, Adrian",28.0,"St. Louis , MO",Iowa,Atlanta Falcons,99,190.5,127.01,7th season,adrianclayborn/2495140
"Reyes, Kendall",27.0,USA,Connecticut,Kansas City Chiefs,98,193.04,136.08,6th season,kendallreyes/2532937
"Weeks, Jon",31.0,"Bethpage , NY",Baylor,Houston Texans,46,177.8,113.4,8th season,jonweeks/2507831
"Perry, Nick",27.0,"Detroit , MI",USC,Green Bay Packers,53,190.5,120.2,6th season,nickperry/2533048
"Reed, Jarran",24.0,"Goldsboro , NC",Alabama,Seattle Seahawks,90,190.5,141.07,2nd season,jarranreed/2555238
"Peters, Corey",28.0,"Pittsburgh , PA",Kentucky,Arizona Cardinals,98,190.5,138.35,8th season,coreypeters/496841
"Decker, Taylor",23.0,"Vandalia , OH",Ohio State,Detroit Lions,68,200.66,141.07,2nd season,taylordecker/2555206
